state,county,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url
Louisiana,St. Tammany Parish,Yes,2020-03-22,https://gov.louisiana.gov/home/,No,,,Yes,2020-04-04,https://www.nola.com/news/coronavirus/article_96e313da-7522-11ea-bcad-dbb3aad81426.html,No,,,Yes,2020-03-22,https://www.lsureveille.com/coronavirus/lsu-campus-to-close-for-all-except-essential-personnel-students-with-residential-life-permission-to/article_e5a75a9c-6c9b-11ea-b028-1f000d2e2974.html,No,,,Yes,2020-03-23,https://www.stpetercov.org/apps/news/article/1190269,No,,,Yes,2020-03-23,http://www.stpgov.org/files/COVID/Coronavirusextension.pdf,No,,
Maine,Cumberland County,Yes,2020-03-24,https://wgme.com/news/coronavirus/which-businesses-are-essential-a-list-what-of-may-stay-open-in-maine,No,,,Yes,2020-03-14,https://www.pressherald.com/2020/03/16/threat-of-cornonavirus-causes-closures-throughout-city/#,No,,,Yes,2020-03-14,https://www.newscentermaine.com/article/news/local/as-seen-on-tv/usm-president-explains-decision-to-move-classes-online-after-break/97-b8240d56-226e-4eaf-8be4-e0f277dfd9a3,No,,,Yes,2020-03-13,http://www.smary.org/,No,,,Yes,2020-04-02,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20Regarding%20Further%20Restrictions%20on%20Public%20Contact%20and%20Movement%2C%20Schools%2C%20Vehicle%20Travel%20and%20Retail%20Business%20Operations.pdf,No,,
Maryland,Allegany County,Yes,2020-03-23,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,No,,,Yes,2020-03-14,https://marylandreporter.com/2020/03/12/state-closing-all-public-schools-for-2-weeks/,No,,,Yes,2020-03-07,https://www.allegany.edu/coronavirus/documents/covid-19press-release31320.pdf,No,,,Yes,2020-03-14,https://www.archbalt.org/masses-cancelled-in-archdiocese-of-baltimore/,No,,,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,No,,
Maryland,Anne Arundel County,Yes,2020-03-23,https://governor.maryland.gov/2020/03/23/governor-hogan-announces-closure-of-all-non-essential-businesses-175-million-relief-package-for-workers-and-small-businesses-affected-by-covid-19/,No,,,Yes,2020-03-25,https://www.capitalgazette.com/coronavirus/ac-cn-public-scools-coronavirus-20200325-mx6tlow3gfggxffl3t2qv7xdva-story.html,No,,,Yes,2020-03-25,https://www.aacc.edu/newsroom/stay-healthy/,No,,,Yes,2020-04-03,https://patch.com/maryland/annapolis/do-not-gather-worship-due-coronavirus-md-state-police,No,,,Yes,2020-03-25,https://www.aacounty.org/coronavirus/,No,,
Maryland,Baltimore city,Yes,2020-03-23,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,No,,,Yes,2020-03-16,https://www.wbaltv.com/article/hogan-major-actions-coming-after-first-community-transmission-in-maryland/31441141?_gl=1*ppskkx*_ga*YW1wLWdCenJTOXpva0loTTJtaUVkR3FyWnhrdzVEQXNTY3RkQ1YxRzh1V255RkF1WUMwSGJUS0#,No,,,Yes,2020-03-11,https://hub.jhu.edu/2020/03/10/hopkins-coronavirus-online-instruction-spring-break/,No,,,Yes,2020-03-16,https://baltimore.cbslocal.com/2020/03/12/coronavirus-closings-archdiocese-of-baltimore-limiting-masses-close-schools/,No,,,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,No,,
Maryland,Baltimore County,Yes,2020-03-23,https://www.baltimoresun.com/coronavirus/bs-md-pol-hogan-nonessential-businesses-20200323-mb5ltcvsjvbu3ihp236por2xvq-story.html,No,,,Yes,2020-03-16,https://www.baltimorecityschools.org/health-updates,No,,,Yes,2020-03-13,https://baltimore.cbslocal.com/2020/03/10/universities-moving-all-classes-online-due-to-coronavirus-concerns/,No,,,Yes,2020-03-13,,No,,,Yes,2020-03-30,https://www.baltimoresun.com/coronavirus/bs-md-stay-at-home-hogan-covid-19-20200330-pmid22rvirdwbppx4xpgjadoim-story.html,No,,
Maryland,Baltimore County,Yes,2020-03-19,https://governor.maryland.gov/covid-19-pandemic-orders-and-guidance/,No,,,Yes,2020-03-16,https://www.wbaltv.com/article/hogan-major-actions-coming-after-first-community-transmission-in-maryland/31441141?_gl=1*ppskkx*_ga*YW1wLWdCenJTOXpva0loTTJtaUVkR3FyWnhrdzVEQXNTY3RkQ1YxRzh1V255RkF1WUMwSGJUS0pFcWhvSlZPZW9iT0o.,No,,,Yes,2020-03-10,https://hub.jhu.edu/2020/03/10/hopkins-coronavirus-online-instruction-spring-break/,No,,,Yes,2020-03-19,https://governor.maryland.gov/wp-content/uploads/2020/04/OLC-Interpretive-Guidance-COVID19-09.pdf,Yes,,,Yes,2020-03-23,https://governor.maryland.gov/wp-content/uploads/2020/04/OLC-Interpretive-Guidance-COVID19-09.pdf,No,,
Maryland,Carroll County,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,No,,,Yes,2020-03-16,https://wtop.com/local/2020/03/how-schools-around-the-region-are-responding-to-coronavirus-concerns/,No,,,Yes,2020-03-17,https://www.mcdaniel.edu/news/message-president-roger-casey,No,,,Yes,2020-03-13,https://www.stmarysucc.org/,No,,,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,No,,
Maryland,Frederick County,Yes,2020-03-23,https://governor.maryland.gov/2020/03/23/governor-hogan-announces-closure-of-all-non-essential-businesses-175-million-relief-package-for-workers-and-small-businesses-affected-by-covid-19/,No,,,Yes,2020-03-12,https://www.fcps.org/about/news/1676413/schools-to-close-for-2-weeks-monday-march-16-friday-march-27,No,,,Yes,2020-03-12,https://www.fredericknewspost.com/news/continuing_coverage/coronavirus/hood-and-mount-st-mary-s-move-to-online-instruction/article_683e586f-5633-5bd1-85c7-d680b0117d47.html,No,,,Yes,2020-03-12,https://governor.maryland.gov/wp-content/uploads/2020/03/Prohibiting-Large-Gatherings.pdf,No,,,Yes,2020-03-30,https://governor.maryland.gov/2020/03/30/as-covid-19-crisis-escalates-in-capital-region-governor-hogan-issues-stay-at-home-order-effective-tonight/,No,,
Maryland,Harford County,Yes,2020-03-23,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,Yes,2020-05-15,https://baltimore.cbslocal.com/2020/05/14/harford-county-cecil-county-reopening-plans/,Yes,2020-03-14,https://www.hcps.org/coronavirus/,No,,,Yes,2020-03-12,https://www.harford.edu/~/media/CoronaVirus/Important%20Update%20on%20Campus%20Response%20to%20Coronavirus%20March%2011%202020.ashx,No,,,Yes,2020-03-14,https://www.archbalt.org/masses-cancelled-in-archdiocese-of-baltimore/,No,,,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,Yes,2020-05-15,https://baltimore.cbslocal.com/2020/05/14/harford-county-cecil-county-reopening-plans/
Maryland,Howard County,Yes,2020-03-23,https://www.baltimoresun.com/coronavirus/bs-md-pol-hogan-nonessential-businesses-20200323-mb5ltcvsjvbu3ihp236por2xvq-story.html,No,,,Yes,2020-03-13,https://www.baltimoresun.com/education/bs-md-schools-closed-coronavirus-20200313-zpcjngtczbcwdadct6scdxjg6u-story.html,No,,,Yes,2020-03-15,https://www.howardcc.edu/coronavirus/,No,,,Yes,2020-03-12,,No,,,Yes,2020-03-30,https://governor.maryland.gov/2020/03/30/as-covid-19-crisis-escalates-in-capital-region-governor-hogan-issues-stay-at-home-order-effective-tonight/,No,,
Maryland,Montgomery County,Yes,2020-03-23,https://bethesdamagazine.com/bethesda-beat/coronavirus/hogan-orders-closure-of-non-essential-businesses-announces-small-business-grants/,No,,,Yes,2020-03-14,https://www.montgomeryschoolsmd.org/departments/publicinfo/community/school-year-2019-2020/coronavirus-update-20200312.html,No,,,Yes,2020-03-11,https://www.baltimoresun.com/coronavirus/bs-md-towson-university-coronavirus-20200310-xugpgicbpjg2bohrmdiircbq4m-story.html,No,,,Yes,2020-03-12,https://governor.maryland.gov/wp-content/uploads/2020/03/Prohibiting-Large-Gatherings.pdf,No,,,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,No,,
Maryland,Prince George's County,Yes,2020-03-23,https://governor.maryland.gov/2020/03/23/governor-hogan-announces-closure-of-all-non-essential-businesses-175-million-relief-package-for-workers-and-small-businesses-affected-by-covid-19/,No,,,Yes,2020-03-16,https://www.wbaltv.com/article/coronavirus-pandemic-maryland-public-schools-closed/31912980#,No,,,Yes,2020-03-13,https://baltimore.cbslocal.com/2020/03/10/universities-moving-all-classes-online-due-to-coronavirus-concerns/,No,,,Yes,2020-03-16,https://wjla.com/news/coronavirus/dc-government-public-facilities-closures-among-coronavirus-concerns,No,,,Yes,2020-03-30,https://governor.maryland.gov/2020/03/30/as-covid-19-crisis-escalates-in-capital-region-governor-hogan-issues-stay-at-home-order-effective-tonight/,No,,
Maryland,Talbot County,Yes,2020-03-23,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,Yes,2020-05-15,https://talbotcovid19.org/wp-content/uploads/2020/05/Talbot-County-COVID-19-Update-5.13.20.pdf?fbclid=IwAR0mJSPwc9sOf9_SPR3uisr8ntr-fUkAhManslqM7aAEWBmJ5X4spn3JWl4,Yes,2020-03-14,https://www.tcps.k12.md.us/application/files/3815/8404/7845/3-12-20__5PM_COVID_Update.pdf,No,,,Yes,2020-03-14,https://www.chesapeake.edu/coronavirus,No,,,Yes,2020-03-15,https://www.myeasternshoremd.com/emergency_notice/catholic-masses-canceled-schools-closed/article_eb964a41-0e30-5ace-b546-f596c9d7ca0c.html,No,,,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,Yes,2020-05-15,https://talbotcovid19.org/wp-content/uploads/2020/05/Talbot-County-COVID-19-Update-5.13.20.pdf?fbclid=IwAR0mJSPwc9sOf9_SPR3uisr8ntr-fUkAhManslqM7aAEWBmJ5X4spn3JWl4
Maryland,Wicomico County,Yes,2020-03-23,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,No,,,Yes,2020-03-11,http://www.wboc.com/story/41883749/salisbury-school-closes-due-to-possible-covid19-exposure-and-other-schools-take-precaution,No,,,Yes,2020-03-12,https://www.salisbury.edu/news/coronavirus-updates/3-10-2020-coronavirus-update.aspx,No,,,Yes,2020-03-12,https://www.baltimoresun.com/coronavirus/bs-md-ci-church-cancellations-coronavirus-20200313-vhvidkghfnferd2lzt6b62ulby-story.html,No,,,Yes,2020-03-30,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,No,,
Massachusetts,Barnstable County,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,Yes,2020-04-15,https://www.capecod.com/newscenter/barnstable-and-sandwich-schools-suspend-classes-until-march-27/,No,,,Yes,2020-03-15,https://www.bostonglobe.com/2020/03/15/nation/baker-closes-all-mass-schools-announces-restaurant-restrictions-bans-gatherings-over-25-people/,No,,,Yes,,,No,,,Yes,2020-03-22,https://www.capecodtimes.com/news/20200326/provincetown-backs-off-shelter-in-place-order,Yes,,
Massachusetts,Barnstable County,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,Yes,2020-03-15,https://www.capecod.com/newscenter/barnstable-and-sandwich-schools-suspend-classes-until-march-27/,No,,,Yes,2020-03-15,https://www.bostonglobe.com/2020/03/15/nation/baker-closes-all-mass-schools-announces-restaurant-restrictions-bans-gatherings-over-25-people/,No,,,Yes,2020-03-17,https://www.bostonglobe.com/2020/03/15/nation/baker-closes-all-mass-schools-announces-restaurant-restrictions-bans-gatherings-over-25-people/,No,,,Yes,2020-03-23,https://www.capecodtimes.com/news/20200322/nantucket-issues-shelter-in-place-order-effective-monday,No,,
Massachusetts,Berkshire County,Yes,2020-03-23,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Bristol County,Yes,2020-03-24,https://www.mass.gov/doc/covid-19-essential-services/download,No,,,Yes,2020-03-13,https://www.wfsb.com/news/all-public-schools-closed-two-weeks-due-to-coronavirus/article_08315942-63a9-11ea-8a8d-fbf599c94a44.html,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Dukes County,Yes,2020-03-24,https://www.mass.gov/doc/covid-19-essential-services/download,No,,,Yes,2020-03-13,https://www.mvtimes.com/2020/03/13/marthas-vineyard-public-charter-school-close/,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Essex County,Yes,2020-03-24,https://www.mass.gov/doc/covid-19-essential-services/download,No,,,Yes,2020-03-13,https://www.wbur.org/news/2020/03/12/k-12-school-closures-massachusetts-covid-19-coronavirus,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Franklin County,Yes,2020-03-24,https://www.mass.gov/doc/covid-19-essential-services/download,No,,,Yes,2020-03-13,https://www.masslive.com/coronavirus/2020/03/massachusetts-coronavirus-update-schools-closing-or-changing-schedules-for-friday-march-13.html,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Hampden County,Yes,2020-03-24,https://www.mass.gov/doc/covid-19-essential-services/download,No,,,Yes,2020-03-13,https://www.wwlp.com/news/local-news/hampden-county/list-of-hampden-county-schools-temporarily-closing-due-to-coronavirus-concerns/,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Hampshire County,Yes,2020-03-24,https://www.mass.gov/doc/covid-19-essential-services/download,No,,,Yes,2020-03-16,https://www.wwlp.com/news/local-news/hampshire-county/easthampton-and-northampton-public-schools-closing-for-two-weeks-due-to-coronavirus-concerns/,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Middlesex County,Yes,2020-03-23,https://www.masslive.com/coronavirus/2020/03/coronavirus-shutdowns-whats-open-whats-closed-in-massachusetts.html,No,,,Yes,2020-03-17,https://www.westernmassnews.com/news/baker-orders-k--schools-closed-for-three-weeks-no/article_100f5340-6713-11ea-93e7-ebdfb5cd97fe.html,No,,,Yes,2020-03-13,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,Yes,2020-03-12,https://www.bostonglobe.com/2020/03/12/metro/churches-synagogues-cancel-services-realign-outreach/,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,
Massachusetts,Nantucket County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-12,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,No,,,No,,,Yes,2020-03-23,https://www.capecodtimes.com/news/20200322/nantucket-issues-shelter-in-place-order-effective-monday,No,,
Massachusetts,Norfolk County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-13,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,
Massachusetts,Norfolk County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-21,,No,,,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,
Massachusetts,Plymouth County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-16,https://twitter.com/BridgeStateU/status/1239712261847101445,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,
Massachusetts,Suffolk County,Yes,2020-03-24,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,No,,,Yes,2020-03-16,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-12,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,
Massachusetts,Suffolk County,Yes,2020-03-24,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,No,,,Yes,2020-03-16,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-21,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-24,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,No,,,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,
Massachusetts,Worcester County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-16,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-11,https://www.wpi.edu/news/announcements/important-covid-19-update-d-term-delayed-classes-online-travel-cancelled,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,
Michigan,Berrien County,Yes,2020-03-24,bchdmi.org,No,,,Yes,2020-03-14,bchdmi.org,No,,,Yes,2020-03-20,https://www.lakemichigancollege.edu/about/news-events/2020-04/lmc-extends-campus-closures-and-summer-term-start,No,,,Yes,2020-03-24,bchdmi.org,No,,,Yes,2020-03-24,bchdmi.org,No,,
